PlayerID,Age,Gender,Location,GameGenre,PlayTimeHours,SessionDurationMinutes,KillDeathRatio,HeadshotPercentage,MovementSpeed,ReactionTimeMs,AimAccuracy,ActionsPerMinute,NetworkLatencyMs,PacketLossPercentage,InGamePurchases,AchievementRate,EngagementLevel,Label
P0346,31,Other,UK,RPG,29.76357769356219,68.44333152762297,1.0820150063945142,32.26684248494597,4.443969200033332,245.1249848064645,37.72003678631285,99.30653334322253,47.26309571459221,0.5344530665604861,1,41.40739254548969,High,Legitimate
P0139,21,Male,India,RPG,29.41940649569409,32.08368134739644,1.731970493780428,35.199021395287524,4.265488001577604,136.27652697733774,24.25728225717512,90.79529025656684,50.40562206467728,0.8473345620592923,1,21.527392149064042,High,Legitimate
P0621,38,Other,UK,Battle Royale,23.16803381279612,53.58585466763513,0.49659249525123084,25.158815054151823,2.9682306837491863,262.8487768491393,52.759577565255384,74.43254064784212,68.18281845551988,0.8635856297669746,1,49.488400767645004,Low,Legitimate
P0499,32,Other,USA,Battle Royale,40.33433701296325,30.599305570808042,0.9247240341457561,41.93112945851028,5.523195978557375,182.5600101989973,46.67474947683836,81.19383761159473,71.13749444736291,0.6833031235069025,1,40.29670243497806,Medium,Legitimate
P0370,40,Other,Germany,MOBA,20.237791264553408,34.23121663878597,1.2035892334539708,18.42883381286729,5.087520988112063,223.72547969133862,57.27111085937166,110.39904011828598,80.14608714946525,0.08206487219084707,1,45.645296215425056,Low,Legitimate
P0198,25,Male,UK,FPS,24.73594243041073,50.02587043626176,0.6947008900355433,22.209072606232994,6.4562950020913465,146.0611438076857,55.241871818507086,73.24369811617194,39.91840734089945,1.1877984821521044,0,12.540500759928719,Medium,Legitimate
P0687,17,Male,India,RPG,30.01782736167545,56.64041870765213,1.2433488497071983,30.19381237698025,5.125465849249749,283.72142133437904,64.05468608441107,69.78783001404841,73.13858132684176,0.0,1,63.449623404662184,High,Legitimate
P0584,18,Male,Germany,RPG,28.476764835383364,25.960042551799514,0.5048890374232686,36.5230615161023,7.015444808352248,201.8826221226949,73.08727631074065,110.5362532715453,82.41873024812492,0.7061779845429741,0,77.5066061815039,Medium,Legitimate
P0901,19,Female,UK,FPS,24.84840133812579,73.43146436816437,4.013817616094141,91.60357999191389,12.572137125136704,33.70990923795932,98.54238628642902,283.2473840029235,93.27722969451919,5.617654907012888,1,96.18433587706845,Medium,Cheating
P0059,17,Other,USA,FPS,27.38368982734785,51.49439738041044,2.014234277386161,3.6926986317093657,6.540061819902576,238.33732039461285,49.46021844762717,59.64177019045682,59.49622632941041,0.42640362461599424,1,27.812015783655987,High,Legitimate
P0328,28,Male,UK,Sports,33.294748419317486,72.48835565218803,1.5464278779089058,32.00459631413729,5.86039339501808,243.95015716963795,33.6406283170359,110.10124077216659,48.43575803560492,0.1913571465605564,0,58.55274203849776,Low,Legitimate
P0096,22,Other,USA,RPG,9.952796259689977,44.20319020473682,1.3062870153161075,21.536402801130272,5.786774112382586,242.8662140543383,50.950721547622535,73.74645660693449,59.96342482311799,0.4506395527721635,1,51.31045881840507,Low,Legitimate
P0312,16,Female,UK,Sports,23.369330360562362,39.60555491321306,1.3680724815131144,40.8005605913931,4.653565698541021,243.3975211065926,50.76811334599133,99.88597653375247,73.52714095349816,0.0,0,37.74288745252786,High,Legitimate
P0974,29,Other,USA,FPS,9.763688389502573,105.05550740966251,9.737812235661224,79.5916671671753,11.176357792791848,19.99639737702031,90.35573592391775,302.84848272034776,278.90402949293434,3.68490626782925,1,93.5610807626022,High,Cheating
P0299,44,Male,UK,Sports,30.13085420097293,39.72118023275236,0.5532461873979521,25.956380073099773,3.5449512296817174,191.5425900663733,48.6820177508063,63.54288196963135,30.83573772362499,0.46694380302399646,1,22.695655440581618,Medium,Legitimate
P0277,42,Female,USA,MOBA,31.45215585950057,35.52633406252003,1.7972961102568652,41.95480650825479,5.5160252822951605,151.22445552156285,80.00885262624301,97.4557482893922,51.28197061819134,1.033998889029486,1,31.3969526849636,High,Legitimate
P0924,16,Female,USA,Battle Royale,14.48851568665937,73.69260841714882,9.479003456240774,95.9285291813004,9.148224649386762,40.51430756162486,92.6068610626801,340.27015317997143,150.09597663484735,5.652105002190587,0,94.12931840712427,High,Cheating
P0601,44,Female,Germany,MOBA,22.484611139555042,63.28456184690495,1.1189380122600707,20.499365025338726,5.928342050660725,254.94078351402382,26.708069440734608,46.89550575621134,87.6027787773703,1.097588705755708,1,37.03345974236744,Low,Legitimate
P0439,15,Male,India,Sports,30.4711911517521,48.78360594640016,1.491368791586932,41.44293068559939,5.490817646614861,181.0952607083643,35.17666320233424,51.37290305891146,38.89351682815081,0.6809571353652633,1,49.33109476756412,High,Legitimate
P0837,31,Other,Germany,RPG,19.81789462657366,98.72609711602398,8.354668484336589,85.64760817917113,11.472453950198064,32.09379952789642,99.56263778552139,273.981448382281,84.59975165411849,2.93667921296403,1,96.62047912661042,High,Cheating
P0570,34,Female,Germany,RPG,33.868873900973,36.666798307697,0.5021053989037574,26.847033447138756,4.87134569492543,289.48820669731776,50.944499548582456,55.87955257183762,52.88130165826058,0.8906790599032574,1,28.303401789066537,High,Legitimate
P0879,19,Female,USA,Sports,9.912710914585473,79.05780980833391,4.0,81.84479640481061,9.182179180238425,31.806870585323786,95.44627867384443,423.460034006346,178.14020420218836,4.394455009077534,1,94.50816473570858,High,Cheating
P0261,42,Other,Germany,Sports,24.707371863150218,27.734788745707394,1.9332704296393013,14.178232366538728,5.288615770182031,278.29582601276115,62.77328425668117,60.38423983172882,66.32135739459902,0.26001592692563674,1,62.68884874763476,High,Legitimate
P0578,38,Female,Brazil,RPG,31.802161054504495,22.282945362288494,1.0140710588606672,37.18417423471641,3.5326749357740055,189.9807153564447,58.543354693963494,70.82246309950006,53.502841470029075,0.7684037346124519,0,28.994134367852467,High,Legitimate
P0023,36,Other,Brazil,FPS,15.254706953293585,25.163130648846447,1.1998431636941127,32.31842092134848,4.6764650293741505,314.9367490677619,76.36941598115865,60.554035105303306,68.29568924158482,0.8422430667764981,1,47.44981850748909,Low,Legitimate
P0030,33,Other,Germany,MOBA,28.319803305690144,46.28839509439996,1.1730475754971303,27.57301252174718,6.562657290787526,242.52478618890174,80.38519858694806,61.43560065303964,39.71671563746064,1.3814898262686994,0,24.686735382403484,Medium,Legitimate
P0617,36,Male,USA,Battle Royale,27.502002062516944,61.05915839968779,0.7287209971040618,35.77978523639557,4.117982431307563,276.38431472582147,50.533057656640594,56.52253347387942,72.76373997697146,0.0,1,51.321756442178675,Low,Legitimate
P0010,31,Male,India,RPG,14.996686753944253,40.81555604502287,2.0381965136041016,35.95490897639257,3.8114948119315,200.00500049453416,69.95898351488309,63.50775980469956,83.07005699563088,0.76517145083529,0,62.75607871157697,Medium,Legitimate
P0221,31,Female,India,Battle Royale,13.732325310901947,45.35854564927433,1.1694980140723081,37.31955502509846,5.546079221633152,100.0,55.48594320525368,64.48786790795218,98.23212134126643,0.7240391705064458,1,39.68151611855134,High,Legitimate
P0820,28,Male,USA,FPS,10.859486103554053,111.40459549494062,8.689553140905657,87.33564218138288,10.46261052906338,16.04889656191495,92.85145416549602,364.39877709571095,189.26310388566313,6.076153228932774,1,93.78969288189249,Medium,Cheating
P0296,34,Other,Brazil,FPS,18.73282775410035,26.951987169162834,2.1601837510721307,23.331512830484364,5.299360701174568,319.56852092084523,55.867960711401345,79.43564242125541,61.85255175897847,0.3919992892134433,0,38.36442456455755,Medium,Legitimate
P0054,35,Female,Germany,Sports,23.955507814625285,34.35630217876241,1.5530394569075656,36.188862980231534,6.087262413464177,236.917872096798,59.20068014046107,68.00720010357593,47.39903137303318,1.2076022633509118,0,0.0,Low,Legitimate
P0542,15,Female,UK,Battle Royale,6.334600486393839,37.35289960213676,1.7909455464799806,40.960699074773984,4.728799700450709,261.4661886291431,37.64587904155793,83.82248467672784,72.93809046513131,0.0,0,18.225525877288533,Medium,Legitimate
P0209,17,Female,USA,RPG,21.299889701178724,66.47050172746775,2.1675770200301145,14.728321434103524,5.15408067095283,270.33650356135325,38.807007217509415,69.99477966826649,80.54958686705383,0.5777558018817804,1,53.968264989582195,Medium,Legitimate
P0604,27,Other,Brazil,MOBA,42.388996637975794,17.73031161919268,1.5464287921187183,29.172849761035067,5.088975063496827,207.92847176375034,47.846853090342464,83.33275790623676,70.21070756902472,0.6046744286673444,0,22.661182317952722,Low,Legitimate
P0692,17,Male,USA,MOBA,20.865348388767238,59.62968687716968,1.484051602564323,19.047294811571952,4.15182295457251,265.3272078554982,48.78054236778954,81.71026659279198,83.14489095462051,0.0,0,52.30338002096642,Medium,Legitimate
P0662,17,Female,UK,MOBA,31.934789119139936,43.34001947164006,1.06000334906276,21.317390384016676,5.008043095130517,161.52596853984917,75.49584117781657,99.51646674577127,20.90813991033449,0.18622999862796363,1,60.82280008711767,Medium,Legitimate
P0866,31,Other,India,Battle Royale,31.1160851529593,61.226520052179765,8.358393896454682,70.54884900841466,9.238134279242582,26.890357422098667,89.36694918907907,357.98763729780677,214.18529163787323,2.795471460501042,1,95.19193493084028,Medium,Cheating
P0070,30,Male,USA,Sports,23.625514853723082,5.463783914746834,1.239288514859575,35.265366836723075,5.304301468853098,248.52105866803979,53.37791514412875,86.12269106205511,63.64196491631724,0.0,0,47.4158046500222,Medium,Legitimate
P0543,30,Male,UK,FPS,35.07513689836922,45.51661517558762,1.4404540463744477,34.253213083301105,3.7260303838878706,188.4174237743178,59.83756990434857,57.00585054205189,46.311191958276346,1.5134085580211962,0,27.28663631987168,Medium,Legitimate
P0107,16,Male,UK,MOBA,31.713400764504655,45.87034102212593,1.1621671978370849,5.736079294647919,6.06677172618418,226.97488980737293,45.66594665659006,73.09791806361619,61.82249734506754,0.0,0,33.33754337351404,High,Legitimate
P0493,26,Male,Germany,Sports,25.06799844559998,47.9971565057807,1.1569651536045533,38.31616786180403,4.942869427427769,263.8357093193058,25.7259563067567,61.199681357524916,68.62019384260154,0.5785728918512673,1,33.09388604612035,Medium,Legitimate
P0590,13,Other,Brazil,FPS,31.793732829565034,56.627332410521745,1.6750079143348229,36.92769031848861,5.316699290473803,265.51078918323725,67.01052921318364,68.15069089238972,64.14977595704363,0.6358417922500154,1,29.574611666450384,High,Legitimate
P0741,26,Female,USA,Battle Royale,24.37808983000689,63.74428357945,1.0700999296162437,37.97994549612236,6.452478156952806,295.0421515140189,54.237988170707,81.19810513592877,66.71694529440138,1.7007918305151761,0,23.83707137411177,High,Legitimate
P0292,29,Other,Brazil,RPG,17.27122332176391,44.073537002098064,0.7923121858419394,32.95279940620868,5.375113114649933,231.99288729246484,67.36154345283559,68.76139772284148,76.19315060296482,0.0,1,63.61774765583675,Low,Legitimate
P0289,36,Other,Brazil,MOBA,21.114815469111143,40.726867599454934,1.3434779271508543,36.46006187114551,7.301430099266488,188.07070874274848,67.3309911704879,52.015434815507376,55.88320280157312,0.3112344257200874,1,39.28916749385552,High,Legitimate
P0652,43,Female,UK,MOBA,25.070631586281763,52.10207848552842,1.025280336391522,16.349782045733647,4.267568760835999,226.9514343476563,47.08008967351579,109.90916490485914,89.56242452198968,0.0,0,57.496356461077504,Medium,Legitimate
P0039,39,Male,India,FPS,35.85982116175032,52.24031830813819,1.4375838732476907,19.044806111544375,4.9987658922097875,159.25969320556783,59.24579743387981,94.1518364394924,77.7051264173192,0.8214277469814738,0,56.507134490402514,Low,Legitimate
P0589,17,Female,Brazil,RPG,14.141748711148146,72.27092883836737,1.7959496672067865,20.373489880810236,7.1367399618306395,224.22634918921622,73.81778053571784,72.91587222982423,78.04182623176536,0.5158109869551238,1,23.265783772305454,Medium,Legitimate
P0307,38,Other,USA,FPS,32.083038472010635,31.09952536729034,0.46027788843013795,24.672745017830966,4.908715211198105,245.93965087258607,45.89107878870873,77.96026690812644,53.081854386663444,0.6732635091565002,0,40.83589484020068,Medium,Legitimate
P0679,38,Male,Brazil,MOBA,40.33727709916499,18.72256789872421,1.3815578138722617,32.495481895980774,6.190073676336612,309.3673207214913,53.26004391517699,70.79386474851273,50.896564320924725,0.5516909981060476,1,46.53036124487423,Medium,Legitimate
P0066,16,Other,Brazil,Sports,18.459243168725763,73.06447763057673,1.4141583461876186,30.86110868258978,6.289919722180852,289.54861790007004,60.960955351888515,69.94262492658089,49.91154633405661,0.03076644712945753,1,68.9673713874692,Low,Legitimate
P0275,32,Male,India,Sports,27.85554074857657,32.93526360510012,0.8216180114920368,21.75387749565239,3.4253599624536317,325.2648714729156,52.06791034621039,57.42818653805931,65.13994891171662,0.4489968599363692,1,67.44406666586738,Medium,Legitimate
P0067,37,Male,UK,MOBA,6.693671031435432,50.84421266056356,1.2385782481088583,22.530767149298324,6.469569025752907,152.20148275700183,43.78816519062681,103.57731874073878,29.602144007620304,0.2267961902681635,0,45.2867284435152,Medium,Legitimate
P0318,43,Male,UK,Sports,6.063853330462145,43.5680362936639,1.5910650007657297,28.74825571616836,7.8817135317325455,209.29248446444058,42.04030226385883,86.11331137285192,87.04725091852302,0.0,1,27.988692209931322,Low,Legitimate
P0548,38,Female,USA,Battle Royale,12.888280707192187,45.88476332384396,0.7149378698101782,23.20769346807045,6.187932972051428,208.91092981419322,79.0803394354271,84.35436402174334,37.75345060658839,1.2712736056870586,1,62.31349302334739,Medium,Legitimate
P0998,33,Female,Germany,FPS,22.68289027739506,60.368665562522935,7.020079462040261,83.79763791519093,12.933803204953833,33.62808276552687,98.05854031415865,368.02278387154024,124.29368211301497,3.0168535518601938,0,96.64671300193828,Low,Cheating
P0714,44,Female,Brazil,Sports,17.782624466627468,47.777633052448714,0.768253197517533,35.07020272135357,5.311797561227179,236.50568952354718,57.09477511323845,79.33949472560879,43.68180929702894,0.0,1,73.8868682395989,Medium,Legitimate
P0753,22,Male,India,Sports,8.934228992613207,59.068733062659824,0.8555572287122972,23.46320859362581,5.731607474168092,246.39196749577934,40.0460256039681,125.08076217842239,71.84227800569838,0.3796378480054746,1,77.09470024589706,Medium,Legitimate
P0327,43,Other,India,Battle Royale,15.600968988911353,40.18135850823133,1.3979098905479614,5.019389825070604,5.899317601719131,274.7089773760738,23.396663280608788,72.16860045287922,65.21533634966127,0.76644586011352,1,10.69813305634922,Medium,Legitimate
P0382,24,Female,India,MOBA,39.227481360999406,53.02226004518865,1.128926731529727,31.074443743408924,4.164137595831386,263.35937064138693,47.10167300294947,79.9185432575713,35.82282270758556,1.3936199823023343,0,74.8828379453365,High,Legitimate
P0451,42,Male,Brazil,Battle Royale,40.49020151495188,41.55677016959479,1.1203188839270466,26.966499325228657,4.698472409895459,191.44080129579066,48.102111065272894,90.39742036203823,93.95247559418682,0.3938778450800347,1,43.38368853672885,Low,Legitimate
P0522,34,Male,USA,FPS,21.869419694768457,61.240365808306095,1.5274877921108447,36.86353555014533,5.2947159805037485,216.8363020051542,75.19857493915444,112.78513033483505,10.0,0.3052982192373117,0,64.89737387575877,Medium,Legitimate
P0218,44,Other,Germany,Battle Royale,23.92697855995771,48.739628934625934,0.949107903594234,16.92630217769036,5.900235855526775,175.31269904581427,51.25945562241278,66.65333237567039,76.62997733863324,0.004688388311371194,1,65.19171935782387,Low,Legitimate
P0787,44,Other,Brazil,FPS,11.189553968462251,55.81703043818372,1.1275477104592844,32.32868087426898,8.324330591003047,100.96304472382513,51.61289876385937,64.1021270599662,53.986512791126344,0.0,1,51.28534843602367,Low,Legitimate
P0436,44,Other,Germany,MOBA,24.807396202656054,42.079540558249775,0.38098547128199156,34.96400117733941,6.5841982440435425,181.90876641705756,61.4852907130051,83.3048010012985,50.100708982185985,0.5483774592194002,1,62.57309700360758,Medium,Legitimate
P0764,25,Other,Germany,MOBA,15.838080845187575,54.04871250857091,0.8309714581693042,3.7518294362588804,5.3238875660401375,206.35777268299347,60.04416833871344,58.39185341442997,97.38133007356521,1.061713643547881,1,52.417355849420495,Medium,Legitimate
P0088,16,Male,USA,FPS,17.57529414301952,84.31189636544963,0.3586706529386571,28.246215441013092,4.027962926973208,235.40049511086704,57.38134076406314,89.40965992258214,50.58489801750436,0.9087335633491862,0,25.911227474180734,High,Legitimate
P0063,21,Male,UK,FPS,35.01046092567141,76.32664159304888,1.1315022552787708,32.435302041863444,5.934502646091306,171.17999756681013,63.72672655942544,108.38911361595677,48.824008558753185,0.77991422441403,1,7.605366760900182,Medium,Legitimate
P0826,34,Male,USA,Battle Royale,17.072601496678935,96.2083128917313,9.744664218806735,94.08401517486962,9.975613162069651,49.93503275904907,91.46351723250483,329.7398299566416,254.49850207474915,0.28505710369447357,0,94.03057538560209,High,Cheating
P0716,39,Female,UK,Battle Royale,19.533199154127345,48.334347837012814,1.2090084360222233,16.04551495244928,5.286124832445361,201.716145873474,67.1992060909689,76.55250085092676,69.9326922995979,0.5951116109224469,0,52.742966321218134,Medium,Legitimate
P0351,21,Other,Germany,Battle Royale,19.910363742925014,69.38938373043095,1.3850305576344777,27.274552786381907,6.7025765052252275,135.25132807416935,28.442782933358828,72.76743781254909,63.899101848243745,0.0,1,39.8080655638146,Medium,Legitimate
P0936,31,Male,Brazil,RPG,19.810026701783155,81.682814438486,9.331115165878842,78.5416680510881,10.628333581717012,30.18906312992809,94.69237340439993,378.82749307263316,235.6411629651346,4.271741781101607,0,95.34910179490927,High,Cheating
P0256,19,Female,UK,Battle Royale,27.691269412451074,45.65272002965199,1.6397085205687016,49.48342644789813,6.533881054924208,220.05549723436465,31.480176016595987,95.89846227751119,111.67147320333135,0.6244469845666282,0,43.37613631729061,High,Legitimate
P0635,38,Male,Germany,FPS,32.78936503512114,35.81749624267769,1.3121173722676458,35.17994776391452,4.838458557484708,219.61555021393153,42.37825728806487,103.42203943339119,63.84008473937354,1.4912352250844638,1,41.35919137828688,High,Legitimate
P0644,20,Other,Brazil,FPS,22.06033052335818,43.661487686678264,1.5357655858645267,18.11036580465038,6.792060334326523,285.90985336170127,53.884820053622136,92.16534332688379,50.97562346112247,0.9046293140616493,1,0.0,High,Legitimate
P0554,13,Other,Germany,Battle Royale,26.058944531152342,54.15324254383834,0.8928384279518528,38.139808601977414,4.898055558064823,209.17384012319133,66.49582714858599,78.74212266200284,92.34089849043366,0.0,1,46.657296837379924,Medium,Legitimate
P0959,22,Male,UK,Sports,40.28383534948752,75.88689435160755,8.01378630299128,93.05464434330456,9.419166774449204,35.60151610674936,92.90303968664854,342.14333768890594,366.9137372050321,3.9324747928021053,0,91.71894241336643,High,Cheating
P0168,35,Female,India,FPS,35.005823180429786,35.132481692217944,0.1,32.33848025789598,4.28341919586429,150.92041407682095,46.823691550066144,58.880203761463136,62.29883543518263,0.0,0,45.45000776490879,Medium,Legitimate
P0917,22,Female,Brazil,MOBA,18.704687568759596,101.70964614608364,7.283212320778214,86.00103171360388,10.164949836864063,44.179282276890405,96.74829659260563,307.57043668405294,191.83107463066403,0.4879456688278001,0,93.74238958955307,High,Cheating
P0528,14,Other,Brazil,RPG,20.299578522404985,36.246010104809926,0.5677507965225171,30.55863939844497,4.790568842671524,175.32024931404396,50.3640064489261,82.35177259774404,59.76005310744552,0.0,1,43.998388022870664,High,Legitimate
P0823,26,Male,UK,Battle Royale,22.09854509985914,73.93872566523112,6.159287649057925,81.7303157780816,12.183264057373849,33.41304593626384,94.05197187353782,339.47892169455395,252.8177950718759,0.7269167133090448,1,93.11454242150526,High,Cheating
P0985,15,Other,USA,FPS,32.58874426667958,75.81617054473821,6.717992394952608,94.26609836464027,13.315207113191084,18.84523848054762,93.77914875251821,353.35844981171886,237.7459498148291,2.9683136247913366,0,93.58050180641928,Medium,Cheating
P0816,33,Female,Brazil,RPG,28.027905336194607,117.89063003925551,6.991252756077278,86.94847531421108,8.0,13.181605644333214,96.69644650904134,321.2751025815384,95.00382857557929,3.957164348253459,0,91.04365208698839,High,Cheating
P0086,26,Female,UK,FPS,18.77350638265548,40.50485027989819,1.925463774139606,25.158260487512628,4.4915512674526505,254.87934851695996,85.0,72.13124207450899,65.25005781703668,0.17048808667016474,1,45.2684097077692,Medium,Legitimate
P0432,33,Other,India,RPG,1.0,46.47101309308417,1.1092754653762416,33.48341739246127,5.306294620195038,247.59821296659138,81.26388912890715,74.00969924905044,47.314505663653726,0.26807278524702716,1,60.89517044943868,Medium,Legitimate
P0184,13,Female,Brazil,RPG,13.942953315140642,34.54842272355638,1.1543002212454427,28.67863411098453,4.321076508701674,188.22294505922216,58.613151358006114,98.96285900944099,30.466855529638934,0.9614887825702154,0,36.774791390330336,Medium,Legitimate
